id,race_id,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps,status,fastest_lap_time
8725,412,231,172,17,13,13,0.0,70,+1 Lap,1:13.666
8726,412,807,172,15,14,14,0.0,70,+1 Lap,1:14.812
8727,412,315,83,11,15,15,0.0,69,+2 Laps,1:13.532
8728,412,735,212,16,16,16,0.0,69,+2 Laps,1:11.862
8729,412,339,200,18,17,R,0.0,40,Engine,1:14.658
8730,412,562,77,10,18,R,0.0,,Accident,
8731,412,784,135,12,19,R,0.0,,Accident,
8732,412,480,83,13,20,R,0.0,,Accident,
8733,413,101,140,1,1,1,25.0,55,Finished,1:40.650
8734,413,331,140,2,2,2,18.0,55,Finished,1:41.473
8735,413,789,73,3,3,3,15.0,55,Finished,1:40.770
8736,413,665,73,5,4,4,12.0,55,Finished,1:42.338
8737,413,788,169,6,5,5,10.0,55,Finished,1:42.028
8738,413,373,170,7,6,6,8.0,55,Finished,1:42.376
8739,413,618,77,8,7,7,6.0,55,Finished,1:42.689
